Marker,site,Batch,IC50_uM_(+)-SJ733,IC50_uM_17-DMAG (Alvespimycin) HCl,IC50_uM_Abexinostat,IC50_uM_Aclarubicin hydrochloride,IC50_uM_Actinomycin D,IC50_uM_Afatinib,IC50_uM_Aloxistatin,IC50_uM_Alpelisib,IC50_uM_AR-42(HDAC-42),IC50_uM_Artefenomel,IC50_uM_Artemether,IC50_uM_Artemisinin,IC50_uM_Artemisone,IC50_uM_Artemotil,IC50_uM_Artenimol,IC50_uM_Astemizole,IC50_uM_AT9283,IC50_uM_Atovaquone,IC50_uM_Auranofin,IC50_uM_AZ-23,IC50_uM_AZD-5597,IC50_uM_Azoxystrobin,IC50_uM_Batimastat,IC50_uM_Berzosertib,IC50_uM_BI 2536,IC50_uM_Birinapant,IC50_uM_BMS-791325 hydrochloride,IC50_uM_Bortezomib,IC50_uM_Brigatinib,IC50_uM_Buparvaquone,IC50_uM_Carfilzomib,IC50_uM_Cebranopadol,IC50_uM_CEPHARANTHINE,IC50_uM_CGP-60474,IC50_uM_CHIR-124,IC50_uM_Chlorhexidine HCl,IC50_uM_Chloroquine,IC50_uM_Cinchonidine,IC50_uM_Cinnamedrine,IC50_uM_Cipargamin,IC50_uM_Clobetasone butyrate,IC50_uM_Clotrimazole,IC50_uM_CP-673451,IC50_uM_Crizotinib,IC50_uM_CUDC-101,IC50_uM_CUDC-907,IC50_uM_Cycloheximide,IC50_uM_Dabrafenib,IC50_uM_Dacinostat,IC50_uM_Daunomycin HCL,IC50_uM_Decamethonium bromide,IC50_uM_DECOQUINATE,IC50_uM_Defactinib,IC50_uM_Dicyclopentamethylenethiuram disulfide,IC50_uM_Difeterol,IC50_uM_diphenyleneiodonium,IC50_uM_Dipyrithione,IC50_uM_Doxorubicin,IC50_uM_Duloxetine hydrochloride,IC50_uM_Echinomycin,IC50_uM_ECONAZOLE NITRATE,IC50_uM_Elesclomol (STA-4783),IC50_uM_ELQ-300,IC50_uM_Encorafenib,IC50_uM_Epothilone A,IC50_uM_Epoxomicin,IC50_uM_Ethylhexadecyldimethylammonium bromide,IC50_uM_Ferroquine,IC50_uM_Fidaxomicin,IC50_uM_Flumatinib mesylate,IC50_uM_Glyparamide,IC50_uM_GNF-2,IC50_uM_Go-6976,IC50_uM_GSK-2126458,IC50_uM_GW-2580,IC50_uM_GZD-824,IC50_uM_Halofantrine,IC50_uM_Haloxon,IC50_uM_Hesperadin,IC50_uM_Hydroquinine,IC50_uM_HYDROQUININE HYDROBROMIDE HYDRATE,IC50_uM_Hydroxychloroquine sulfate,IC50_uM_Idarubicin hydrochloride,IC50_uM_INK-128,IC50_uM_Isradipine,IC50_uM_KRP-203,IC50_uM_Lapatinib,IC50_uM_Lestaurtinib,IC50_uM_Lumefantrine,IC50_uM_LY2874455,IC50_uM_Malachite Green Oxalate,IC50_uM_Marizomib / Salinosporamide A,IC50_uM_Mefloquine,IC50_uM_Methotrexate,IC50_uM_Methylbenzethonium chloride,IC50_uM_Methylrosaniline chloride,IC50_uM_MG-132,IC50_uM_Milciclib,IC50_uM_MK-1775,IC50_uM_NCGC00016373-13,IC50_uM_NCGC00052276-02,IC50_uM_NCGC00090168-01,IC50_uM_NCGC00090208-01,IC50_uM_NCGC00091231-02,IC50_uM_NCGC00098192-01,IC50_uM_NCGC00100513-01,IC50_uM_NCGC00100738-01,IC50_uM_NCGC00108995-02,IC50_uM_NCGC00114972-02,IC50_uM_NCGC00115685-01,IC50_uM_NCGC00162398-11,IC50_uM_NCGC00181375-01,IC50_uM_NCGC00185323-05,IC50_uM_NCGC00249372-02,IC50_uM_NCGC00356154-01,IC50_uM_NCGC00380396-02,IC50_uM_NCGC00388587-02,IC50_uM_NCGC00389104-02,IC50_uM_NCGC00412395-01,IC50_uM_NCGC00412536-01,IC50_uM_NCGC00412552-01,IC50_uM_NCGC00413871-01,IC50_uM_NCGC00417201-01,IC50_uM_NCGC00421178-01,IC50_uM_NCGC00441011-01,IC50_uM_NCGC00454902-01,IC50_uM_NCGC00465444-01,IC50_uM_NCGC00479600-01,IC50_uM_NCGC00482483-01,IC50_uM_NCGC00589069-05,IC50_uM_Nemorubicin,IC50_uM_Nilotinib,IC50_uM_Nintedanib,IC50_uM_Nitromersol,IC50_uM_NVP-AUY922,IC50_uM_NVP-BGT226,IC50_uM_Omacetaxine mepesuccinate,IC50_uM_OTS-167,IC50_uM_Paclitaxel,IC50_uM_Pamicogrel,IC50_uM_Panobinostat,IC50_uM_Paritaprevir,IC50_uM_Penfluridol,IC50_uM_Pentamidine isethionate,IC50_uM_PF-03814735,IC50_uM_PF-04691502,IC50_uM_PF-04979064,IC50_uM_PIK-90,IC50_uM_Piperaquine,IC50_uM_PKC-412,IC50_uM_Plicamycin,IC50_uM_Ponatinib,IC50_uM_PQ401,IC50_uM_Prexasertib,IC50_uM_Proglumetacin,IC50_uM_Propafenone hydrochloride,IC50_uM_Puromycin (hydrochloride),IC50_uM_Pyronaridine Tetraphosphate,IC50_uM_Quisinostat,IC50_uM_R-1530,IC50_uM_R306465,IC50_uM_REP 8839,IC50_uM_Rifampin,"IC50_uM_Romidepsin (FK228, depsipeptide)",IC50_uM_Salinomycin,IC50_uM_Selonsertib,IC50_uM_Sodium Monensin,IC50_uM_SSR-504734,IC50_uM_Staurosporine,IC50_uM_SULOCTIDIL,IC50_uM_Sunitinib malate,IC50_uM_Symadex,IC50_uM_TAE-684,IC50_uM_Temsirolimus,IC50_uM_Tetradonium bromide,IC50_uM_Tetrahydroberberine,IC50_uM_Tetrandrine,IC50_uM_TG-101209,IC50_uM_TG-101348,IC50_uM_Tilorone,IC50_uM_Tolterodine Tartrate,IC50_uM_Trametinib,IC50_uM_Trifloxystrobin,IC50_uM_UNC-0638,IC50_uM_VE-821,IC50_uM_Verapamil,IC50_uM_Vincristine sulfate,IC50_uM_Volasertib,IC50_uM_Vorinostat (SAHA),IC50_uM_Voruciclib,IC50_uM_Watanidipine,IC50_uM_XL-228,IC50_uM_XL-647,IC50_uM_Zaldaride maleate,IC50_uM_Zinc pyrithione,IC50_uM_ZM-447439,IC50_uM_ZSTK-474
DE064,ND,4,0.110298,0.176811,0.244471,0.131475,0.003391,7.720366,0.603572,18.179637,0.088698,0.009027,0.015949,0.032795,0.005034,0.024917,0.008662,1.635595,1.361878,0.002189,2.537324,1.013078,1.570252,0.041794,0.568736,0.066526,0.400971,1.134231,20.130536,0.044817,4.271838,0.027782,0.031886,0.453448,NA,0.729026,0.441175,0.161024,1.262871,0.656759,1.785587,0.002811,1.382349,1.991348,3.688329,1.935554,0.061383,0.024618,0.496437,6.332061,0.123748,0.819987,7.330197,0.038924,1.956688,10.163596,0.706959,0.39501,0.582165,0.690697,0.639152,0.004016,2.528382,0.07243,0.051319,11.911389,NA,0.027935,3.690145,0.01997,1.748241,0.224404,13.743671,16.48502,5.668243,0.156865,14.892883,0.504406,0.007367,7.137391,0.398913,0.505341,0.51293,10.688625,2.201643,0.427659,22.869847,8.749888,3.256169,0.689163,0.089776,1.884747,0.283233,0.040175,0.051133,0.290066,0.890287,0.123638,0.072823,5.098088,3.544252,1.047631,2.82021,2.307905,NA,0.191322,1.08512,1.008727,0.085098,0.208836,1.78367,1.724529,0.866768,3.603878,1.845751,4.525457,0.19412,5.540684,0.915424,4.088781,3.36004,2.18079,2.732336,17.450214,3.657669,12.122276,17.150018,24.937656,10.653677,5.746553,0.594442,0.020197,0.005835,0.684476,0.639093,5.325247,0.079021,0.005605,0.031646,0.452904,0.866993,9.4239,0.069959,2.549704,1.208027,0.490511,4.588304,1.233754,0.01196,NA,0.016014,0.489779,0.142618,0.895627,0.896386,1.001954,2.190792,1.203527,0.138498,0.017855,0.010009,2.315888,8.599061,2.199077,5.241947,0.997264,0.384602,9.974704,0.02736,4.543203,0.106713,0.64174,2.02516,1.885619,1.386598,4.732472,3.368705,3.840646,1.975074,1.038639,0.638382,2.242987,1.813795,0.192054,0.14317,0.22353,0.406,17.592156,NA,0.718067,0.496692,1.54476,1.412969,2.24462,1.116978,9.893932,0.638248,2.548453,0.848654
DE144,SC,4,0.070531,0.176695,0.196666,0.116158,0.003402,6.409208,0.713191,18.919717,0.070037,0.022484,0.025269,0.058008,0.00632,0.025082,0.012264,1.162602,1.048984,0.002505,2.251797,0.720711,1.382992,0.046583,0.454573,0.048973,0.280687,0.880617,15.998345,0.056508,2.776979,0.025074,0.025279,0.506663,12.586113,0.724794,0.435979,0.228303,2.014064,1.416953,1.49878,0.002239,1.5841,1.784386,2.323604,1.460634,0.038497,0.019931,0.435569,3.262099,0.086847,0.651863,7.494109,0.052256,1.567767,6.949412,0.556724,0.393547,0.577188,0.685462,0.567407,0.002268,3.17282,0.071792,0.052734,5.864848,0.23088,0.022326,3.696257,0.01126,1.236963,0.198837,13.249725,9.851679,5.319817,0.158176,14.305956,0.436084,0.008157,7.19909,0.671665,0.725989,0.651521,13.541088,2.046273,0.300621,22.339879,8.257512,1.3751,0.564124,0.06363,1.612842,0.285424,0.040012,0.040575,0.248877,0.973729,0.139765,0.072931,4.023105,2.293025,0.975833,3.154769,2.280886,14.459025,0.301791,0.972468,0.91852,0.074028,0.209277,1.993578,1.2336,0.559471,2.051439,1.382291,3.947662,0.156735,6.126269,1.043616,3.216429,3.247911,1.95895,1.327189,14.887673,3.638936,12.083934,24.937656,20.004341,9.498813,3.738635,0.694078,0.020384,0.005785,0.585131,0.569464,4.249329,0.070562,0.004483,0.035257,0.357205,0.821255,7.822008,0.049306,1.577797,0.877434,0.550132,4.373729,1.248316,0.008721,5.519927,0.017967,0.383721,0.142381,0.911454,0.716614,1.674806,1.247307,0.996931,0.138594,0.022405,0.010016,1.722273,7.418064,2.208259,3.548976,0.631036,0.395998,8.651112,0.024661,4.673148,0.09395,0.563924,2.022241,1.853823,0.873402,4.472712,3.195173,4.498233,1.548461,0.654429,0.557888,2.23506,1.816715,0.211165,0.164804,0.251489,0.279896,NA,0.380209,0.492515,0.431232,1.199667,1.267836,1.701299,0.95756,11.190225,0.637881,1.233017,0.815733
DE149,SC,4,0.070854,0.158096,0.248737,0.11514,0.003807,7.184055,0.548362,24.937656,0.071262,0.022455,0.035612,0.065372,0.008839,0.039953,0.017173,1.328854,1.429943,0.004478,2.251578,0.84373,1.644677,0.066325,0.57588,0.082131,0.398991,1.162515,18.827537,0.056315,3.274397,0.044793,0.031831,0.54718,11.176594,0.82913,0.492126,0.228136,2.521748,1.438623,2.032783,0.002515,1.798213,2.232611,3.338011,1.683596,0.049293,0.022063,0.493313,4.440214,0.110037,0.624205,8.456701,0.089957,1.677613,15.806435,1.00995,0.553282,0.647882,0.691701,0.903567,0.004484,3.946807,0.072825,0.083771,9.120936,NA,0.030901,4.593221,0.039938,1.770592,0.22486,16.737993,11.167462,6.060069,0.221441,16.498597,0.371382,0.005743,9.400393,0.56751,0.7237,0.736901,13.486954,2.268119,0.284152,NA,9.796783,3.744951,0.563039,0.112237,2.058262,0.282117,0.040125,0.057638,NA,1.096674,0.196142,0.090725,4.983741,2.769118,1.36401,3.490806,3.500142,24.937656,0.309087,1.10245,1.144698,0.131867,0.241276,2.264292,1.75689,0.850623,3.956644,1.998998,5.080756,0.217182,6.903403,1.828765,3.547419,3.930484,2.681971,3.273829,17.785503,3.647898,12.757456,24.937656,24.937656,12.159109,6.566427,NA,0.022989,0.006548,0.736334,0.642034,4.796932,0.071072,0.005082,0.035552,0.474105,0.977533,10.639881,0.062296,2.766361,1.347618,0.561644,6.001425,1.461696,0.011087,NA,0.020301,0.674363,0.143023,1.022907,0.900246,2.208664,2.059329,1.522378,0.139838,0.031739,0.011233,1.061086,9.176725,2.781789,5.809988,0.639812,0.390589,10.320775,0.027467,4.158189,0.083637,0.718093,2.296315,1.766512,1.036928,6.695635,4.890925,7.084678,1.931562,0.737296,0.788424,2.247666,2.085756,0.278017,0.257372,0.223611,0.417394,NA,NA,0.764368,0.490778,1.72253,1.803836,2.489029,1.102016,13.029587,0.720674,1.611305,0.928516
DE173,SC,4,0.07099,0.157229,0.21726,0.128769,0.003773,5.998082,0.613748,18.144283,0.050209,0.02019,0.025152,0.058093,0.005563,0.030944,0.012247,1.182893,1.5851,0.00255,2.247147,0.821504,1.402722,0.041715,0.500502,0.092371,0.391378,1.14884,19.238768,0.056483,2.816558,0.025578,0.028212,0.464053,9.954575,0.722749,0.441401,0.23177,1.564308,1.277573,2.102713,0.002515,1.246527,2.002056,2.633535,1.675745,0.042699,0.019765,0.387596,4.425346,0.097997,0.646029,7.80772,0.04812,1.582217,8.112571,0.864793,0.348374,0.643018,0.678743,0.713602,0.002268,3.208286,0.056297,0.057727,12.943599,0.297093,0.017735,4.047393,0.03554,1.736591,0.178693,13.248244,12.412274,4.43633,0.140401,14.471007,0.518399,0.006498,9.759699,1.044761,0.723982,0.735453,9.540856,2.539149,0.478954,24.937656,7.759601,1.492687,0.556333,0.098795,1.728438,0.199637,0.035883,0.051422,0.251877,0.868495,0.118927,0.080781,4.131113,1.932102,1.164955,3.1858,3.887478,13.775587,0.342358,0.867901,1.496401,0.084501,0.237602,2.241227,1.367085,0.737686,3.01588,1.513135,5.372509,0.241067,6.852683,2.178945,3.183093,4.443111,2.801585,3.266854,17.65537,3.655748,12.046239,20.392803,17.990469,9.535249,5.179452,0.557667,0.01836,0.006286,0.676478,0.57992,4.918685,0.063043,0.005053,0.035559,0.505464,0.822443,8.341913,0.049293,2.83161,1.195507,0.542715,4.904805,1.424692,0.011069,6.613392,0.017973,0.438488,0.126756,1.032021,0.637867,2.40904,1.725255,1.364581,0.123847,0.024914,0.008919,0.64312,8.20857,2.47872,4.386559,0.631212,0.503877,8.261862,0.027661,4.739078,0.085719,0.729185,2.066204,1.633594,1.053925,5.503741,3.940056,4.557538,1.511831,0.667612,0.574212,2.203365,2.400076,0.239892,0.129724,0.224139,0.506312,NA,NA,0.615003,0.431741,1.690071,1.253717,1.77628,0.801017,10.860746,0.715301,1.119761,1.124859
DE191,SC,4,0.07015,0.155486,0.2485,0.128531,0.004224,6.297661,0.481925,19.398344,0.062873,0.022495,0.020252,0.057767,0.006326,0.031179,0.012339,1.17912,1.038425,0.001617,2.250821,0.880386,1.549486,0.026593,0.565285,0.062878,0.443742,1.14355,20.878059,0.063391,3.152666,0.016892,0.028179,0.512927,13.911381,0.910904,0.432347,0.204079,1.39207,1.286906,1.806274,0.002236,0.791881,1.989463,2.364042,1.8888,0.049622,0.021869,0.430016,4.250752,0.109515,0.566781,9.077226,0.032416,1.50309,6.379131,0.867209,0.314312,0.580649,0.682146,0.642143,0.003588,3.515094,0.057109,0.035909,NA,0.438032,0.025093,3.204451,0.01585,1.766121,0.199706,13.301156,11.48736,5.356716,0.175469,13.767813,0.465445,0.007167,7.774165,0.390078,0.6455,0.646028,10.73026,1.945664,0.394882,NA,8.270137,1.708068,0.630656,0.111136,1.682243,0.250795,0.04001,0.057652,0.28321,0.872684,0.123031,0.082169,3.948739,2.460278,1.093852,2.242525,3.398443,NA,0.300109,0.863395,1.420364,0.092959,0.189123,1.768851,1.779108,0.995847,2.302131,1.71947,4.216021,0.190597,6.309932,1.146776,3.545067,3.704321,2.478479,2.695008,16.243658,3.660704,11.370109,23.148724,24.937656,10.628146,3.761546,0.396145,0.016151,0.005758,0.601585,0.592577,5.610928,0.078495,0.005004,0.031306,0.356153,0.808016,9.726572,0.069527,2.626674,1.338923,0.489643,3.80756,1.37718,0.010924,6.661474,0.017902,0.499354,0.142641,1.02508,0.894817,1.135592,1.958834,1.593915,0.137357,0.017775,0.00995,1.021041,8.985293,1.881376,4.746538,0.705569,0.442098,9.766302,0.019011,4.665278,0.074283,0.813759,2.032792,1.652748,1.064079,5.952728,2.94404,4.451678,1.72976,0.724718,0.506108,1.980664,2.067297,0.208545,0.079065,0.223996,0.416514,NA,NA,0.618167,0.438773,1.733124,1.228254,1.45364,0.782237,9.919369,0.633431,1.333788,1.090935
DE212,SC,4,0.070264,0.175807,0.198535,0.129664,0.003786,5.489939,0.527109,19.316647,0.055977,0.022334,0.025398,0.051988,0.005677,0.027974,0.009773,1.171349,0.939959,0.002553,2.260084,0.799654,1.495552,0.037239,0.451617,0.063698,0.396298,1.162844,18.873477,0.050413,2.805826,0.024934,0.028349,0.452887,10.583732,0.913813,0.437613,0.287745,1.599459,1.621229,2.039375,0.002507,1.237255,2.232154,2.640432,1.72236,0.039138,0.019785,0.387418,3.86211,0.097037,0.715807,8.080599,0.044269,1.532114,6.012961,0.875372,0.396602,0.576392,0.694261,0.725707,0.003202,3.968713,0.064375,0.051808,NA,0.306248,0.02231,3.253867,0.01263,1.594754,0.199187,15.202688,9.746489,4.191399,0.141358,16.093647,0.488541,0.005795,7.608636,0.943235,0.728322,0.731549,10.747452,1.936941,0.419679,24.937656,9.515404,1.83626,0.60493,0.111423,1.658978,0.284721,0.036091,0.051797,0.259693,1.110726,0.153337,0.082248,3.979586,1.998329,1.043508,3.135546,3.545298,15.941957,0.378559,0.864461,1.309142,0.085109,0.187091,1.998318,1.772865,0.698418,3.481132,2.249932,4.464312,0.196782,6.266959,1.142399,2.089818,3.208526,2.506802,2.396872,16.236922,3.643702,11.980174,18.814412,18.851898,12.070245,3.782156,0.664615,0.020301,0.006378,0.663347,0.5156,4.759189,0.070539,0.004536,0.031194,0.442331,0.56554,9.721045,0.049287,2.523245,1.339082,0.558006,4.528832,1.394265,0.01206,6.591847,0.016041,0.512662,0.128451,1.035794,0.716914,1.718098,1.90899,1.534465,0.136752,0.022362,0.008961,0.918569,10.41518,2.191687,4.881448,0.633897,0.400406,8.848597,0.024521,4.656023,0.09588,0.786178,2.022537,1.777879,1.067919,5.336709,3.582523,4.784655,1.920798,0.654714,0.508898,2.000504,1.840414,0.216345,0.148647,0.224324,0.412674,NA,NA,0.617253,0.386836,1.745499,1.453635,2.213433,0.971949,11.120543,0.635941,1.328592,0.932337
DE229,SC,4,0.070823,0.198434,0.24733,0.12904,0.003717,7.439316,0.561889,17.474395,0.056105,0.022552,0.028302,0.057858,0.007082,0.027815,0.012273,1.177647,1.940364,0.002547,2.266834,0.894027,1.791104,0.042027,0.570573,0.10436,0.398062,1.290053,18.572479,0.063458,2.976668,0.025586,0.031921,0.525321,9.470971,0.814332,0.440944,0.256945,1.787926,1.466728,2.149329,0.002823,1.256757,2.237698,2.666711,1.496777,0.049513,0.022237,0.438963,4.832683,0.096154,0.723778,9.215552,0.049132,1.555139,12.670514,0.861241,0.350774,0.725092,0.761107,0.711664,0.002282,4.031238,0.063223,0.057915,NA,NA,0.02792,4.493902,0.031646,1.598625,0.199189,16.037932,12.611778,5.583289,0.141018,16.064193,0.541355,0.005134,8.610065,1.12219,0.813274,1.02507,12.076619,2.130669,0.622385,NA,7.600998,1.595284,0.676568,0.111449,2.248209,0.28656,0.045106,0.063589,0.227766,0.941273,0.137372,0.090917,5.232803,1.839223,1.35656,4.435143,3.480777,19.187598,0.382131,0.859248,1.424301,0.094462,0.18889,2.001752,1.541562,0.850943,3.477836,1.562865,5.349814,0.245797,6.61037,3.016942,2.728562,5.032775,2.908392,3.480746,17.004066,3.664976,12.728853,22.77373,24.937656,10.276486,6.483566,0.622631,0.020459,0.008161,0.675829,0.56299,6.069818,0.079056,0.005706,0.03557,0.476183,0.929528,10.015066,0.062593,2.3161,1.225747,0.554551,5.588428,1.565775,0.015259,6.962939,0.017972,0.47595,0.12624,1.036472,0.640759,2.67588,1.51789,1.362178,0.124008,0.027971,0.010049,0.699968,8.237398,2.365304,4.926642,0.707521,0.501146,10.012959,0.03141,4.7441,0.095139,0.878525,2.073774,1.838345,1.19424,6.065864,5.027794,5.053296,1.69661,0.660049,0.638432,2.022124,2.444218,0.239457,0.147327,0.223443,0.593934,NA,NA,0.743702,0.445392,1.732242,1.398658,2.464456,0.630595,11.452421,0.720068,1.0818,1.376556
DE252,SC,4,0.088283,0.157665,0.216353,0.137695,0.003756,7.356249,0.54199,19.513833,0.063338,0.017917,0.022243,0.051523,0.005059,0.024977,0.010966,1.292631,1.877115,0.002217,2.237979,1.154091,1.85285,0.041286,0.63986,0.090522,0.442371,1.281251,21.124801,0.044927,3.793044,0.02448,0.025258,0.475998,11.101682,0.816524,0.444265,0.287281,1.081771,1.283531,1.81223,0.002512,1.274875,1.991653,2.652506,1.854951,0.053121,0.022037,0.439523,7.468848,0.108982,0.710984,7.731879,0.046956,2.569975,3.98958,0.767588,0.313209,0.572831,0.783525,0.642049,0.002281,2.834568,0.050159,0.052156,NA,NA,0.019873,3.611233,0.035316,1.683541,0.20005,13.824652,11.396474,4.349983,0.157505,15.153163,0.539856,0.005142,7.921434,1.096648,0.639882,0.581265,11.277227,2.089394,0.54954,24.937656,8.765488,1.478157,0.788846,0.099321,2.521327,0.281559,0.035766,0.051451,0.255158,0.995411,0.150108,0.073101,5.452654,2.656331,1.04396,3.15817,4.03127,22.050073,0.268382,0.873025,1.266974,0.082168,0.185907,1.997175,1.736498,0.758934,3.499161,1.930652,5.330441,0.294366,6.303798,1.693221,3.191329,5.159158,2.870726,3.472783,18.219688,3.690578,12.21144,23.168702,24.937656,9.54458,6.428821,0.499591,0.01804,0.008819,0.65133,0.642138,3.957045,0.078587,0.007116,0.031468,0.448129,1.059068,9.333219,0.061305,2.854112,1.215618,0.495526,4.822106,1.398144,0.015582,NA,0.016019,0.547332,0.141135,1.03227,0.799231,2.806409,1.906739,1.54696,0.138849,0.01779,0.011173,1.32843,9.613609,2.189717,5.428937,0.633717,0.443282,9.730088,0.027752,4.673464,0.106651,0.728817,2.039904,1.738617,1.163363,5.523743,3.703817,5.586494,1.87991,0.664888,0.631848,2.005616,2.189289,0.210389,0.116949,0.198884,0.56607,NA,NA,0.846328,0.492918,1.682377,1.41893,1.961507,0.699276,10.467334,0.571138,1.25496,1.510278
DE298,SC,4,0.070512,0.221484,0.198623,0.127702,0.003395,6.257001,0.513304,24.937656,0.078526,0.015957,0.025108,0.051673,0.006321,0.027895,0.012162,1.160386,1.197422,0.001997,2.241651,0.925852,2.09672,0.033128,0.566147,0.108311,0.35374,1.149074,20.120946,0.056599,3.184114,0.020331,0.028346,0.523999,7.455383,1.09396,0.432586,0.18069,1.789504,1.146118,1.792563,0.002513,1.096186,2.233448,2.636455,1.750167,0.043569,0.022026,0.429972,2.482365,0.109923,0.727354,8.688649,0.041316,1.749657,5.268084,0.624633,0.28409,0.579436,0.687995,0.643598,0.002276,3.573285,0.064456,0.046118,NA,0.421855,0.022217,3.507846,0.011246,1.534742,0.200197,12.466616,10.780796,5.230287,0.250556,15.407167,0.572563,0.005215,7.861597,0.839173,0.643492,0.582027,11.934568,2.45728,0.477207,NA,7.747649,3.588125,0.556946,0.099328,2.310444,0.284389,0.040264,0.051791,0.232323,0.931983,0.13826,0.081534,5.682833,2.905955,1.297211,2.817102,3.585155,NA,0.302064,0.856971,0.956477,0.092383,0.26495,1.782951,1.568531,0.694873,3.084186,1.937991,4.769861,0.312416,6.965882,1.465093,3.198043,5.054672,2.749759,3.128894,15.015961,3.64996,11.807747,24.937656,24.937656,10.6892,6.436911,0.557387,0.016224,0.006432,0.647194,0.572105,4.791276,0.078906,0.007059,0.035135,0.393433,0.980858,9.199966,0.054971,2.379812,1.20095,0.555304,5.257754,1.463348,0.011813,NA,0.016024,0.4876,0.142201,1.149747,0.798736,2.408814,1.591148,1.245099,0.124165,0.025102,0.009964,1.151653,8.728249,2.184498,5.016454,0.710112,0.446399,11.700923,0.030542,4.120033,0.084999,0.645607,2.033939,1.567588,1.031746,5.646652,3.275454,4.858259,1.628404,0.657557,0.618885,1.994096,2.424716,0.215759,0.115327,0.223874,0.562204,NA,0.664115,0.755087,0.438507,1.509302,1.273633,2.95676,0.918856,10.208397,0.639321,1.727885,1.257274
DE349,SC,4,0.070407,0.140033,0.179708,0.128461,0.003029,5.693185,0.55799,21.498019,0.070662,0.018001,0.022595,0.041569,0.005671,0.022119,0.009755,1.146887,0.774525,0.002796,2.252174,0.899772,1.722076,0.04191,0.555634,0.03349,0.285888,0.890458,18.653219,0.056568,3.123425,0.027958,0.022712,0.481797,8.202341,0.740543,0.425781,0.288335,1.427991,0.734343,1.789697,0.002238,1.402423,2.230719,2.322846,1.664796,0.043488,0.022038,0.441759,2.362675,0.107486,0.574521,5.807093,0.042909,1.639651,4.905754,0.581464,0.350193,0.571456,0.725866,0.57119,0.003583,3.510578,0.044994,0.058934,6.352971,0.29173,0.017803,3.200662,0.027882,1.145285,0.178075,10.370758,11.124325,4.699811,0.222521,16.602951,0.520312,0.022207,6.09692,0.211164,0.360699,0.365972,13.475667,2.049848,0.356049,24.937656,6.850487,2.67261,0.5472,0.089126,1.641179,0.254378,0.036104,0.046204,0.28487,0.693805,0.125567,0.082324,4.199306,2.515789,1.051313,3.49628,2.863479,16.989315,0.170483,0.97883,0.917999,0.099725,0.299998,2.219736,1.39754,0.562571,2.300992,1.856863,4.096205,0.173234,6.0514,0.882764,3.189398,2.935058,1.982605,1.590083,13.510638,4.56579,13.477244,24.937656,17.230208,10.635566,5.798358,0.839194,0.018159,0.008041,0.924225,0.520097,3.964789,0.071035,0.004473,0.028106,0.346875,0.59358,8.798223,0.055075,2.228993,1.374623,0.440282,4.176057,1.120577,0.008785,NA,0.018033,0.434477,0.143842,1.055659,0.901516,0.82428,2.31509,1.135092,0.137933,0.022493,0.011204,1.918279,8.180887,2.469434,3.953925,0.703747,0.353119,8.909383,0.021968,5.111644,0.085078,0.568811,1.80709,1.57933,1.329417,4.95697,2.25127,5.044269,1.72307,0.723998,0.558796,1.76659,1.80009,0.170734,0.164762,0.17873,0.384982,NA,0.395162,0.497764,0.33244,1.070915,1.418127,1.334528,0.960232,9.396416,0.567293,2.006314,0.820324
DE366,SC,4,0.070688,0.176684,0.219251,0.130744,0.003767,7.380125,0.798528,NA,0.055805,0.028079,0.031591,0.06466,0.007099,0.035344,0.01361,1.166577,1.426184,0.002255,2.518603,0.787515,1.828311,0.03307,0.598195,0.100298,0.439261,1.049798,19.671232,0.056472,3.187782,0.021919,0.035709,0.593417,10.447134,1.068045,0.433144,0.321654,2.007145,1.282795,1.971138,0.002509,1.244123,2.238016,3.721377,1.675016,0.049477,0.022141,0.44737,4.368906,0.096954,0.721368,10.24509,0.03466,1.51226,7.190583,0.69778,0.309277,0.642749,0.776569,0.722764,0.002275,4.031597,0.063085,0.046383,8.388318,NA,0.024887,3.973003,0.011229,1.531045,0.223685,16.063348,14.314657,5.754061,0.157898,16.443155,0.467865,0.008149,9.138019,0.787692,0.719772,0.730958,14.878034,2.003828,0.62544,24.937656,8.800319,2.15515,0.547425,0.111183,1.861362,0.320297,0.056206,0.05756,0.226451,1.074152,0.17312,0.073245,3.271848,2.592056,1.374744,3.158083,3.5593,24.937656,0.341211,0.986012,1.312144,0.095359,0.297432,2.00046,1.733738,0.765951,3.564625,2.301343,4.462327,0.292008,6.300933,1.663996,2.725135,6.054252,2.908324,4.706002,17.239695,3.655572,12.648257,24.937656,NA,10.654774,7.597807,0.562972,0.018208,0.006338,0.661091,0.57771,5.258906,0.079054,0.006396,0.027959,0.498841,0.886659,9.678591,0.049274,2.741481,1.364583,0.497989,5.295956,1.583255,0.017369,9.256279,0.022568,0.546245,0.142572,1.165378,0.724136,3.116402,1.805499,1.388181,0.138888,0.031579,0.010003,2.398111,9.113375,2.146519,5.502624,0.70186,0.497171,9.997632,0.030719,4.598842,0.074317,0.782862,2.023751,1.601524,1.205563,5.944918,5.016562,5.402927,1.951466,0.661611,0.70898,2.233907,2.07812,0.21604,0.13107,0.22403,0.596921,NA,NA,0.817809,0.446841,1.709308,1.287769,2.041322,1.063089,11.393804,0.632943,1.341341,1.660287
